Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/endpoints (Catalog),33,0,2,1.725387272744449,0.9233010000571085,2.320410000038464,1364.0,1.141737121629843,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/health,12,0,1,1.3378971666592558,0.8718990000033955,1.6896040000347057,54.0,0.41517713513812476,0.0,1,1,2,2,2,2,2,2,2,2,2
GET,/api/runs (Fetch ID),25,0,2,2.147968320000473,1.5344089999871358,2.8778240000519872,15059.0,0.8649523648710933,0.0,2,2,2,2,3,3,3,3,3,3,3
GET,/api/runs (List),56,0,2,2.535993500001967,1.2767999999141466,20.121985999935532,15059.0,1.9374932973112489,0.0,2,2,2,2,3,3,13,20,20,20,20
GET,/api/runs/:id/scenarios,25,0,2,1.6905601200141973,1.3426919999801612,2.576144000045133,39678.16,0.8649523648710933,0.0,2,2,2,2,2,2,3,3,3,3,3
,Aggregated,151,0,2,2.0594131986818196,0.8718990000033955,20.121985999935532,14949.622516556292,5.224312283821403,0.0,2,2,2,2,2,3,3,13,20,20,20
