Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/endpoints (Catalog),30,0,3,3.1287366667432557,2.296599999681348,6.612100001802901,1365.0,1.069098140633057,0.0,3,3,3,4,4,5,7,7,7,7,7
GET,/api/health,14,0,3,3.336614285477221,2.159400002710754,7.295299998077098,54.0,0.49891246562875996,0.0,3,3,4,4,4,7,7,7,7,7,7
GET,/api/runs (Fetch ID),18,0,4,3.6486833333684547,2.508099998522084,5.263399998511886,14403.0,0.6414588843798342,0.0,4,4,4,4,5,5,5,5,5,5,5
GET,/api/runs (List),61,0,3,4.27589180343021,2.492399999027839,34.219500001199776,14403.0,2.1738328859538827,0.0,3,4,4,4,5,5,14,34,34,34,34
GET,/api/runs/:id/scenarios,18,0,3,3.5569111108391858,2.462699998432072,6.708500000968343,28616.722222222223,0.6414588843798342,0.0,3,4,4,4,5,7,7,7,7,7,7
,Aggregated,141,0,3,3.766700709247937,2.159400002710754,34.219500001199776,12018.751773049646,5.024761260975368,0.0,3,4,4,4,5,5,9,14,34,34,34
