Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770146866,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1770146867,1,,Aggregated,0.000000,0.000000,19,19,19,19,19,19,19,19,19,19,19,1,0,19.165704000002393,19.165704000002393,19.165704000002393,19.165704000002393,1341.0
1770146868,2,,Aggregated,0.000000,0.000000,4,4,19,19,19,19,19,19,19,19,19,4,0,4,7.267436749998524,2.26791699999751,19.165704000002393,31522.0
1770146869,3,,Aggregated,0.000000,0.000000,4,4,4,4,19,19,19,19,19,19,19,7,0,4,5.365017285711815,1.9125110000004497,19.165704000002393,27078.14285714286
1770146870,4,,Aggregated,1.000000,0.000000,4,4,4,4,19,19,19,19,19,19,19,10,0,4,4.851420999997913,1.9125110000004497,19.165704000002393,30588.1
1770146871,5,,Aggregated,2.000000,0.000000,4,4,4,4,4,19,19,19,19,19,19,14,0,3,4.2429954285704445,1.9125110000004497,19.165704000002393,28603.285714285714
1770146872,6,,Aggregated,2.333333,0.000000,4,4,4,4,4,19,19,19,19,19,19,17,0,4,4.160804411763847,1.9125110000004497,19.165704000002393,30398.823529411766
1770146873,7,,Aggregated,2.800000,0.000000,4,4,4,4,4,19,19,19,19,19,19,20,0,3,3.847282699999255,1.6684940000004644,19.165704000002393,25847.1
1770146874,8,,Aggregated,2.800000,0.000000,3,4,4,4,4,4,19,19,19,19,19,27,0,3,3.5504018518516296,1.6684940000004644,19.165704000002393,24992.222222222223
1770146875,9,,Aggregated,2.833333,0.000000,3,4,4,4,4,5,19,19,19,19,19,31,0,3,3.51326274193481,1.6684940000004644,19.165704000002393,26771.032258064515
1770146876,10,,Aggregated,2.714286,0.000000,3,4,4,4,4,5,19,19,19,19,19,37,0,3,3.395897405405045,1.6000270000091632,19.165704000002393,25647.891891891893
1770146877,10,,Aggregated,3.375000,0.000000,3,4,4,4,4,4,19,19,19,19,19,42,0,3,3.313674499999647,1.6000270000091632,19.165704000002393,25397.64285714286
1770146878,10,,Aggregated,3.444444,0.000000,3,3,4,4,4,4,19,19,19,19,19,50,0,3,3.146805819999372,1.4222039999935987,19.165704000002393,25956.32
1770146879,10,,Aggregated,3.700000,0.000000,3,3,4,4,4,4,5,19,19,19,19,52,0,3,3.113903730768569,1.4222039999935987,19.165704000002393,25729.51923076923
1770146880,10,,Aggregated,4.100000,0.000000,3,3,4,4,4,4,5,19,19,19,19,56,0,3,3.0627096785707915,1.4222039999935987,19.165704000002393,25324.51785714286
1770146881,10,,Aggregated,4.600000,0.000000,3,3,3,4,4,4,5,19,19,19,19,64,0,3,2.9972336249997067,1.2573950000103196,19.165704000002393,26519.015625
1770146882,10,,Aggregated,4.500000,0.000000,3,3,3,4,4,4,5,19,19,19,19,67,0,3,2.9762707611938373,1.2573950000103196,19.165704000002393,26489.955223880595
1770146883,10,,Aggregated,4.600000,0.000000,3,3,3,4,4,4,5,19,19,19,19,76,0,3,2.921307434210263,0.9404309999894167,19.165704000002393,27297.342105263157
1770146884,10,,Aggregated,5.000000,0.000000,3,3,3,3,4,4,5,19,19,19,19,82,0,3,2.8892046585362325,0.9404309999894167,19.165704000002393,27794.451219512193
1770146885,10,,Aggregated,5.700000,0.000000,3,3,3,3,4,4,14,19,19,19,19,88,0,3,2.9664726363632226,0.9404309999894167,19.165704000002393,27143.465909090908
1770146886,10,,Aggregated,5.700000,0.000000,3,3,3,3,4,4,14,19,19,19,19,91,0,3,2.9564260109884737,0.9404309999894167,19.165704000002393,27115.626373626375
1770146887,10,,Aggregated,5.400000,0.000000,3,3,3,3,4,4,14,19,19,19,19,100,0,3,2.8817247199995677,0.9404309999894167,19.165704000002393,26351.8
1770146888,10,,Aggregated,5.600000,0.000000,3,3,3,3,4,4,5,14,19,19,19,106,0,3,2.86308373584873,0.9404309999894167,19.165704000002393,26826.66037735849
1770146889,10,,Aggregated,5.400000,0.000000,3,3,3,3,4,4,5,14,19,19,19,111,0,3,2.8142649279276597,0.9404309999894167,19.165704000002393,25678.65765765766
1770146890,10,,Aggregated,5.800000,0.000000,3,3,3,3,4,4,5,14,19,19,19,115,0,3,2.798487843477915,0.9404309999894167,19.165704000002393,25472.017391304347
1770146891,10,,Aggregated,5.600000,0.000000,3,3,3,3,4,4,5,14,19,19,19,123,0,3,2.7664403577232157,0.9404309999894167,19.165704000002393,26057.544715447155
