Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/endpoints (Catalog),32,0,2,1.9722755312470142,1.6938260000074479,3.4057649999965633,1364.0,1.1162773212813042,0.0,2,2,2,2,2,2,3,3,3,3,3
GET,/api/health,29,0,2,1.773350103448969,1.1334190000411581,2.83768299999565,54.0,1.0116263224111819,0.0,2,2,2,2,2,3,3,3,3,3,3
GET,/api/runs (Fetch ID),20,0,3,3.262452100003088,1.9212149999816575,14.090333000012834,30664.0,0.6976733258008151,0.0,3,3,3,3,4,14,14,14,14,14,14
GET,/api/runs (List),48,0,3,2.9823387916690556,1.9561200000453027,13.274222999996255,30664.0,1.6744159819219562,0.0,3,3,3,3,4,4,13,13,13,13,13
GET,/api/runs/:id/scenarios,20,0,2,2.2103121500009593,1.437394999982189,3.045377999995935,56616.95,0.6976733258008151,0.0,2,2,3,3,3,3,3,3,3,3,3
,Aggregated,149,0,2,2.46407729530282,1.1334190000411581,14.090333000012834,21897.34899328859,5.197666277216072,0.0,2,3,3,3,3,4,5,13,14,14,14
