Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769824752,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769824753,1,,Aggregated,0.000000,0.000000,63,63,63,63,63,63,63,63,63,63,63,1,0,62.858199999936915,62.858199999936915,62.858199999936915,62.858199999936915,15059.0
1769824754,3,,Aggregated,0.000000,0.000000,6,6,63,63,63,63,63,63,63,63,63,3,0,6,23.62143333327064,2.431899999464804,62.858199999936915,10491.666666666666
1769824755,4,,Aggregated,0.000000,0.000000,6,6,63,63,63,63,63,63,63,63,63,4,0,5,18.877799999927447,2.431899999464804,62.858199999936915,7882.25
1769824756,5,,Aggregated,1.500000,0.000000,4,5,6,6,63,63,63,63,63,63,63,8,0,3,11.149512499969205,2.431899999464804,62.858199999936915,12535.75
1769824757,6,,Aggregated,1.333333,0.000000,4,5,6,6,6,63,63,63,63,63,63,11,0,4,9.393290909015791,2.431899999464804,62.858199999936915,9368.545454545454
1769824758,7,,Aggregated,1.750000,0.000000,3,4,5,6,6,63,63,63,63,63,63,15,0,3,7.753346666625778,2.233199999864155,62.858199999936915,8145.6
1769824759,8,,Aggregated,2.000000,0.000000,4,5,5,6,6,63,63,63,63,63,63,20,0,4,6.927734999999302,2.233199999864155,62.858199999936915,9580.85
1769824760,9,,Aggregated,2.166667,0.000000,4,5,6,6,9,13,63,63,63,63,63,26,0,4,6.955719230728182,2.233199999864155,62.858199999936915,9254.038461538461
1769824761,10,,Aggregated,2.428571,0.000000,4,5,6,6,9,13,63,63,63,63,63,32,0,4,6.479753124921217,2.1082999992358964,62.858199999936915,9887.4375
1769824762,10,,Aggregated,2.875000,0.000000,4,5,6,6,9,13,63,63,63,63,63,39,0,4,6.153453846099392,2.010300000620191,62.858199999936915,9973.589743589744
1769824763,10,,Aggregated,3.222222,0.000000,4,5,6,6,9,9,63,63,63,63,63,43,0,4,5.945474418547027,2.010300000620191,62.858199999936915,9490.697674418605
1769824764,10,,Aggregated,3.500000,0.000000,4,5,6,6,9,9,63,63,63,63,63,48,0,4,5.7569229166271425,2.010300000620191,62.858199999936915,9132.916666666666
1769824765,10,,Aggregated,4.100000,0.000000,4,5,5,6,8,9,13,63,63,63,63,55,0,4,5.398398181817108,2.010300000620191,62.858199999936915,9748.963636363636
1769824766,10,,Aggregated,4.300000,0.000000,4,5,5,6,8,9,13,63,63,63,63,59,0,4,5.372186440658648,2.010300000620191,62.858199999936915,9876.728813559323
1769824767,10,,Aggregated,5.000000,0.000000,4,5,5,6,7,9,13,63,63,63,63,66,0,4,5.1823984848245646,2.010300000620191,62.858199999936915,10966.030303030304
1769824768,10,,Aggregated,4.900000,0.000000,4,5,6,6,7,9,13,63,63,63,63,75,0,4,5.18617466664485,2.010300000620191,62.858199999936915,10700.653333333334
1769824769,10,,Aggregated,5.400000,0.000000,4,5,6,6,7,9,13,63,63,63,63,78,0,4,5.221256410247103,2.010300000620191,62.858199999936915,10516.948717948719
1769824770,10,,Aggregated,5.800000,0.000000,4,5,6,6,7,9,13,63,63,63,63,85,0,4,5.1420329411699,2.010300000620191,62.858199999936915,10069.670588235294
1769824771,10,,Aggregated,5.900000,0.000000,4,5,6,6,8,9,13,63,63,63,63,93,0,4,5.228735483865665,2.010300000620191,62.858199999936915,9759.387096774193
1769824772,10,,Aggregated,5.800000,0.000000,4,5,6,6,8,9,13,63,63,63,63,96,0,4,5.207587500005199,2.010300000620191,62.858199999936915,9768.697916666666
1769824773,10,,Aggregated,6.000000,0.000000,4,5,6,6,8,9,11,13,63,63,63,101,0,4,5.221639603972801,2.010300000620191,62.858199999936915,9746.366336633664
1769824774,10,,Aggregated,6.000000,0.000000,4,5,6,6,8,9,11,13,63,63,63,105,0,4,5.162449523829439,2.010300000620191,62.858199999936915,9544.857142857143
1769824775,10,,Aggregated,5.600000,0.000000,4,5,6,6,8,9,11,13,63,63,63,114,0,4,5.061616666688152,2.010300000620191,62.858199999936915,9830.315789473685
1769824776,10,,Aggregated,5.600000,0.000000,4,5,6,6,8,9,11,13,63,63,63,116,0,4,5.06165862071643,2.010300000620191,62.858199999936915,9791.112068965518
1769824777,10,,Aggregated,5.900000,0.000000,4,5,6,6,8,9,11,13,63,63,63,124,0,4,4.986498387126865,2.010300000620191,62.858199999936915,9811.395161290322
